,Niger
3219,0.13803443
3220,0.145546508
3221,0.154936605
3222,0.162448683
3223,0.168082741
3224,0.17183878
3225,0.1737168
3226,0.174655809
3227,0.1737168
3228,0.1737168
3229,0.174655809
3230,0.175594819
3231,0.177472839
3232,0.178411848
3233,0.196253033
3234,0.224423325
3235,0.231935403
3236,0.20846016
3237,0.168082741
3238,0.143668488
3239,0.136156411
3240,0.129583342
3241,0.127705323
3242,0.129583342
3243,0.135217401
3244,0.142729479
3245,0.151180566
3246,0.158692644
3247,0.164326702
3248,0.168082741
3249,0.169960761
3250,0.170899771
3251,0.169960761
3252,0.169960761
3253,0.169960761
3254,0.17183878
3255,0.1737168
3256,0.175594819
3257,0.195314023
3258,0.222545306
3259,0.230057383
3260,0.204704121
3261,0.165265712
3262,0.140851459
3263,0.132400372
3264,0.126766313
3265,0.124888294
3266,0.122071265
3267,0.127705323
3268,0.136156411
3269,0.144607498
3270,0.152119576
3271,0.156814625
3272,0.159631654
3273,0.159631654
3274,0.157753634
3275,0.155875615
3276,0.154936605
3277,0.154936605
3278,0.156814625
3279,0.159631654
3280,0.163387693
3281,0.184984916
3282,0.215033228
3283,0.223484315
3284,0.200009072
3285,0.161509673
3286,0.13709542
3287,0.129583342
3288,0.123949284
3289,0.122071265
3290,0.123949284
3291,0.129583342
3292,0.13803443
3293,0.146485518
3294,0.153997595
3295,0.158692644
3296,0.161509673
3297,0.161509673
3298,0.160570664
3299,0.158692644
3300,0.156814625
3301,0.156814625
3302,0.158692644
3303,0.162448683
3304,0.165265712
3305,0.184984916
3306,0.215033228
3307,0.225362335
3308,0.201887092
3309,0.163387693
3310,0.13897344
3311,0.131461362
3312,0.125827304
3313,0.123010274
3314,0.124888294
3315,0.136156411
3316,0.143668488
3317,0.152119576
3318,0.159631654
3319,0.166204722
3320,0.169960761
3321,0.17183878
3322,0.17277779
3323,0.17277779
3324,0.17183878
3325,0.17277779
3326,0.174655809
3327,0.176533829
3328,0.178411848
3329,0.197192043
3330,0.225362335
3331,0.232874413
3332,0.20846016
3333,0.168082741
3334,0.144607498
3335,0.136156411
3336,0.130522352
3337,0.128644333
3338,0.131461362
3339,0.136156411
3340,0.144607498
3341,0.153058586
3342,0.161509673
3343,0.167143732
3344,0.17183878
3345,0.1737168
3346,0.174655809
3347,0.1737168
3348,0.1737168
3349,0.174655809
3350,0.176533829
3351,0.178411848
3352,0.180289868
3353,0.200009072
3354,0.228179364
3355,0.235691442
3356,0.211277189
3357,0.17183878
3358,0.147424527
3359,0.139912449
3360,0.134278391
3361,0.132400372
3362,0.134278391
3363,0.139912449
3364,0.148363537
3365,0.156814625
3366,0.164326702
3367,0.170899771
3368,0.175594819
3369,0.177472839
3370,0.177472839
3371,0.177472839
3372,0.177472839
3373,0.178411848
3374,0.180289868
3375,0.182167887
3376,0.184045907
3377,0.200948082
3378,0.229118374
3379,0.237569461
3380,0.214094218
3381,0.174655809
3382,0.150241557
3383,0.141790469
3384,0.136156411
3385,0.134278391
3386,0.136156411
3387,0.141790469
3388,0.149302547
3389,0.158692644
3390,0.166204722
3391,0.17183878
3392,0.175594819
3393,0.177472839
3394,0.178411848
3395,0.177472839
3396,0.177472839
3397,0.177472839
3398,0.179350858
3399,0.181228878
3400,0.182167887
3401,0.200948082
3402,0.228179364
3403,0.236630451
3404,0.211277189
3405,0.17183878
3406,0.147424527
3407,0.139912449
3408,0.133339381
3409,0.131461362
3410,0.133339381
3411,0.13897344
3412,0.146485518
3413,0.154936605
3414,0.162448683
3415,0.168082741
3416,0.17183878
3417,0.1737168
3418,0.174655809
3419,0.1737168
3420,0.1737168
3421,0.1737168
3422,0.175594819
3423,0.177472839
3424,0.179350858
3425,0.198131053
3426,0.226301344
3427,0.232874413
3428,0.20846016
3429,0.169021751
3430,0.144607498
3431,0.136156411
3432,0.130522352
3433,0.128644333
3434,0.125827304
3435,0.131461362
3436,0.139912449
3437,0.148363537
3438,0.155875615
3439,0.160570664
3440,0.163387693
3441,0.163387693
3442,0.161509673
3443,0.159631654
3444,0.158692644
3445,0.158692644
3446,0.160570664
3447,0.163387693
3448,0.167143732
3449,0.185923926
3450,0.215972237
3451,0.226301344
3452,0.203765111
3453,0.165265712
3454,0.140851459
3455,0.133339381
3456,0.127705323
3457,0.125827304
3458,0.127705323
3459,0.133339381
3460,0.141790469
3461,0.150241557
3462,0.157753634
3463,0.162448683
3464,0.165265712
3465,0.165265712
3466,0.164326702
3467,0.162448683
3468,0.160570664
3469,0.160570664
3470,0.162448683
3471,0.166204722
3472,0.169021751
3473,0.188740955
3474,0.218789267
3475,0.229118374
3476,0.20564313
3477,0.167143732
3478,0.142729479
3479,0.134278391
3480,0.128644333
3481,0.126766313
3482,0.128644333
3483,0.13897344
3484,0.147424527
3485,0.155875615
3486,0.163387693
3487,0.169960761
3488,0.1737168
3489,0.175594819
3490,0.176533829
3491,0.175594819
3492,0.175594819
3493,0.176533829
3494,0.177472839
3495,0.180289868
3496,0.182167887
3497,0.200948082
3498,0.229118374
3499,0.236630451
3500,0.211277189
3501,0.17183878
3502,0.148363537
3503,0.139912449
3504,0.134278391
3505,0.132400372
3506,0.134278391
3507,0.139912449
3508,0.148363537
3509,0.156814625
3510,0.164326702
3511,0.170899771
3512,0.175594819
3513,0.177472839
3514,0.177472839
3515,0.177472839
3516,0.177472839
3517,0.178411848
3518,0.180289868
3519,0.182167887
3520,0.184045907
3521,0.200948082
3522,0.229118374
3523,0.238508471
3524,0.214094218
3525,0.174655809
3526,0.151180566
3527,0.142729479
3528,0.13803443
3529,0.136156411
3530,0.13803443
3531,0.143668488
3532,0.151180566
3533,0.160570664
3534,0.168082741
3535,0.174655809
3536,0.178411848
3537,0.181228878
3538,0.181228878
3539,0.181228878
3540,0.181228878
3541,0.182167887
3542,0.183106897
3543,0.184984916
3544,0.186862936
3545,0.203765111
3546,0.231935403
3547,0.2413255
3548,0.216911247
3549,0.177472839
3550,0.153997595
3551,0.145546508
3552,0.139912449
3553,0.13803443
3554,0.139912449
3555,0.145546508
3556,0.153058586
3557,0.161509673
3558,0.169021751
3559,0.175594819
3560,0.179350858
3561,0.181228878
3562,0.181228878
3563,0.181228878
3564,0.180289868
3565,0.181228878
3566,0.182167887
3567,0.184045907
3568,0.185923926
3569,0.204704121
3570,0.232874413
3571,0.24038649
3572,0.215033228
3573,0.175594819
3574,0.151180566
3575,0.142729479
3576,0.13709542
3577,0.135217401
3578,0.13709542
3579,0.141790469
3580,0.149302547
3581,0.157753634
3582,0.166204722
3583,0.17183878
3584,0.175594819
3585,0.177472839
3586,0.177472839
3587,0.177472839
3588,0.176533829
3589,0.177472839
3590,0.178411848
3591,0.180289868
3592,0.182167887
3593,0.199070062
3594,0.227240354
3595,0.235691442
3596,0.212216199
3597,0.17183878
3598,0.147424527
3599,0.139912449
3600,0.134278391
3601,0.132400372
3602,0.129583342
3603,0.135217401
3604,0.142729479
3605,0.151180566
3606,0.158692644
3607,0.163387693
3608,0.166204722
3609,0.166204722
3610,0.165265712
3611,0.162448683
3612,0.161509673
3613,0.161509673
3614,0.163387693
3615,0.167143732
3616,0.169960761
3617,0.188740955
3618,0.218789267
3619,0.229118374
3620,0.20752115
3621,0.168082741
3622,0.144607498
3623,0.136156411
3624,0.130522352
3625,0.128644333
3626,0.130522352
3627,0.136156411
3628,0.144607498
3629,0.153058586
3630,0.160570664
3631,0.165265712
3632,0.168082741
3633,0.168082741
3634,0.167143732
3635,0.165265712
3636,0.163387693
3637,0.163387693
3638,0.165265712
3639,0.168082741
3640,0.17183878
3641,0.192496994
3642,0.222545306
3643,0.231935403
3644,0.20846016
3645,0.169960761
3646,0.145546508
3647,0.13803443
3648,0.132400372
3649,0.129583342
3650,0.132400372
3651,0.142729479
3652,0.150241557
3653,0.158692644
3654,0.167143732
3655,0.17277779
3656,0.176533829
3657,0.178411848
3658,0.179350858
3659,0.178411848
3660,0.178411848
3661,0.179350858
3662,0.180289868
3663,0.183106897
3664,0.184045907
3665,0.201887092
3666,0.230057383
3667,0.238508471
3668,0.215033228
3669,0.175594819
3670,0.151180566
3671,0.142729479
3672,0.13803443
3673,0.135217401
3674,0.13803443
3675,0.143668488
3676,0.151180566
3677,0.159631654
3678,0.168082741
3679,0.1737168
3680,0.178411848
3681,0.180289868
3682,0.181228878
3683,0.180289868
3684,0.180289868
3685,0.181228878
3686,0.183106897
3687,0.184984916
3688,0.186862936
3689,0.202826101
3690,0.230996393
3691,0.24038649
3692,0.217850257
3693,0.178411848
3694,0.153997595
3695,0.146485518
3696,0.140851459
3697,0.13897344
3698,0.140851459
3699,0.146485518
3700,0.154936605
3701,0.163387693
3702,0.17183878
3703,0.177472839
3704,0.182167887
3705,0.184045907
3706,0.184045907
3707,0.184045907
3708,0.184045907
3709,0.184984916
3710,0.186862936
3711,0.188740955
3712,0.190618975
3713,0.20846016
3714,0.236630451
3715,0.244142529
3716,0.220667286
3717,0.181228878
3718,0.156814625
3719,0.148363537
3720,0.142729479
3721,0.140851459
3722,0.142729479
3723,0.148363537
3724,0.155875615
3725,0.164326702
3726,0.17277779
3727,0.178411848
3728,0.182167887
3729,0.184045907
3730,0.184984916
3731,0.184045907
3732,0.184045907
3733,0.184045907
3734,0.185923926
3735,0.186862936
3736,0.188740955
3737,0.20658214
3738,0.233813422
3739,0.24226451
3740,0.217850257
3741,0.178411848
3742,0.153997595
3743,0.145546508
3744,0.139912449
3745,0.13803443
3746,0.139912449
3747,0.144607498
3748,0.152119576
3749,0.160570664
3750,0.168082741
3751,0.174655809
3752,0.178411848
3753,0.180289868
3754,0.180289868
3755,0.180289868
3756,0.179350858
3757,0.180289868
3758,0.181228878
3759,0.183106897
3760,0.184984916
3761,0.200009072
3762,0.228179364
3763,0.237569461
3764,0.214094218
3765,0.174655809
3766,0.150241557
3767,0.142729479
3768,0.13709542
3769,0.135217401
3770,0.132400372
3771,0.13803443
3772,0.145546508
3773,0.153997595
3774,0.161509673
3775,0.166204722
3776,0.169021751
3777,0.169021751
3778,0.168082741
3779,0.165265712
3780,0.164326702
3781,0.164326702
3782,0.166204722
3783,0.169021751
3784,0.17277779
3785,0.192496994
3786,0.222545306
3787,0.232874413
3788,0.210338179
3789,0.170899771
3790,0.147424527
3791,0.13897344
3792,0.133339381
3793,0.131461362
3794,0.133339381
3795,0.13897344
3796,0.147424527
3797,0.155875615
3798,0.163387693
3799,0.169021751
3800,0.170899771
3801,0.17183878
3802,0.169960761
3803,0.168082741
3804,0.166204722
3805,0.166204722
3806,0.169021751
3807,0.17183878
3808,0.174655809
3809,0.195314023
3810,0.224423325
3811,0.234752432
3812,0.212216199
3813,0.17277779
3814,0.148363537
3815,0.140851459
3816,0.135217401
3817,0.132400372
3818,0.135217401
3819,0.145546508
3820,0.153058586
3821,0.161509673
3822,0.169960761
3823,0.175594819
3824,0.179350858
3825,0.182167887
3826,0.182167887
3827,0.182167887
3828,0.181228878
3829,0.182167887
3830,0.184045907
3831,0.185923926
3832,0.186862936
3833,0.202826101
3834,0.230996393
3835,0.24038649
3836,0.217850257
3837,0.178411848
3838,0.153997595
3839,0.145546508
3840,0.139912449
3841,0.13803443
3842,0.140851459
3843,0.145546508
3844,0.153997595
3845,0.162448683
3846,0.170899771
3847,0.176533829
3848,0.181228878
3849,0.183106897
3850,0.184045907
3851,0.183106897
3852,0.183106897
3853,0.184045907
3854,0.185923926
3855,0.187801946
3856,0.189679965
3857,0.20658214
3858,0.233813422
3859,0.24320352
3860,0.220667286
3861,0.181228878
3862,0.156814625
3863,0.148363537
3864,0.143668488
3865,0.141790469
3866,0.143668488
3867,0.149302547
3868,0.156814625
3869,0.166204722
3870,0.1737168
3871,0.180289868
3872,0.184045907
3873,0.186862936
3874,0.186862936
3875,0.186862936
3876,0.186862936
3877,0.187801946
3878,0.188740955
3879,0.190618975
3880,0.192496994
3881,0.210338179
3882,0.238508471
3883,0.246959559
3884,0.222545306
3885,0.183106897
3886,0.158692644
3887,0.151180566
3888,0.145546508
3889,0.143668488
3890,0.145546508
3891,0.151180566
3892,0.158692644
3893,0.167143732
3894,0.174655809
3895,0.181228878
3896,0.184984916
3897,0.186862936
3898,0.186862936
3899,0.186862936
3900,0.186862936
3901,0.186862936
3902,0.187801946
3903,0.189679965
3904,0.191557985
3905,0.20658214
3906,0.234752432
3907,0.244142529
3908,0.220667286
3909,0.181228878
3910,0.156814625
3911,0.148363537
3912,0.142729479
3913,0.139912449
3914,0.141790469
3915,0.147424527
3916,0.154936605
3917,0.163387693
3918,0.170899771
3919,0.176533829
3920,0.181228878
3921,0.183106897
3922,0.183106897
3923,0.182167887
3924,0.182167887
3925,0.182167887
3926,0.184045907
3927,0.185923926
3928,0.186862936
3929,0.202826101
3930,0.230996393
3931,0.24038649
3932,0.216911247
3933,0.177472839
3934,0.153058586
3935,0.144607498
3936,0.13897344
3937,0.13709542
3938,0.134278391
3939,0.139912449
3940,0.148363537
3941,0.156814625
3942,0.164326702
3943,0.169021751
3944,0.17183878
3945,0.17183878
3946,0.169960761
3947,0.168082741
3948,0.167143732
3949,0.167143732
3950,0.169021751
3951,0.17183878
3952,0.175594819
3953,0.195314023
3954,0.225362335
3955,0.234752432
3956,0.212216199
3957,0.1737168
3958,0.149302547
3959,0.141790469
3960,0.136156411
3961,0.134278391
3962,0.136156411
3963,0.141790469
3964,0.149302547
3965,0.158692644
3966,0.166204722
3967,0.170899771
3968,0.1737168
3969,0.1737168
3970,0.17183878
3971,0.169960761
3972,0.169021751
3973,0.169021751
3974,0.170899771
3975,0.1737168
3976,0.177472839
3977,0.195314023
3978,0.224423325
3979,0.235691442
3980,0.214094218
3981,0.175594819
3982,0.151180566
3983,0.142729479
3984,0.13709542
3985,0.135217401
3986,0.13709542
3987,0.147424527
3988,0.155875615
3989,0.164326702
3990,0.17183878
3991,0.178411848
3992,0.182167887
3993,0.184045907
3994,0.184984916
3995,0.184045907
3996,0.184045907
3997,0.184984916
3998,0.185923926
3999,0.187801946
4000,0.189679965
4001,0.204704121
4002,0.232874413
4003,0.24226451
4004,0.219728276
4005,0.180289868
4006,0.155875615
4007,0.148363537
4008,0.142729479
4009,0.140851459
4010,0.142729479
4011,0.148363537
4012,0.155875615
4013,0.164326702
4014,0.17277779
4015,0.178411848
4016,0.183106897
4017,0.184984916
4018,0.185923926
4019,0.184984916
4020,0.184984916
4021,0.185923926
4022,0.187801946
4023,0.189679965
4024,0.191557985
4025,0.20846016
4026,0.236630451
4027,0.246020549
4028,0.222545306
4029,0.183106897
4030,0.158692644
4031,0.151180566
4032,0.145546508
4033,0.143668488
4034,0.145546508
4035,0.151180566
4036,0.159631654
4037,0.168082741
4038,0.175594819
4039,0.182167887
4040,0.186862936
4041,0.188740955
4042,0.188740955
4043,0.188740955
4044,0.188740955
4045,0.189679965
4046,0.190618975
4047,0.193436004
4048,0.194375014
4049,0.210338179
4050,0.238508471
4051,0.247898568
4052,0.225362335
4053,0.185923926
4054,0.161509673
4055,0.153058586
4056,0.147424527
4057,0.145546508
4058,0.147424527
4059,0.153058586
4060,0.160570664
4061,0.169021751
4062,0.176533829
4063,0.183106897
4064,0.186862936
4065,0.188740955
4066,0.188740955
4067,0.188740955
4068,0.187801946
4069,0.188740955
4070,0.189679965
4071,0.191557985
4072,0.193436004
4073,0.20752115
4074,0.234752432
4075,0.245081539
4076,0.222545306
4077,0.183106897
4078,0.158692644
4079,0.150241557
4080,0.144607498
4081,0.141790469
4082,0.143668488
4083,0.149302547
4084,0.156814625
4085,0.165265712
4086,0.17277779
4087,0.179350858
4088,0.183106897
4089,0.184984916
4090,0.184984916
4091,0.184045907
4092,0.184045907
4093,0.184045907
4094,0.185923926
4095,0.187801946
4096,0.188740955
4097,0.20564313
4098,0.233813422
4099,0.24226451
4100,0.218789267
4101,0.179350858
4102,0.154936605
4103,0.146485518
4104,0.140851459
4105,0.13897344
4106,0.136156411
4107,0.141790469
4108,0.150241557
4109,0.158692644
4110,0.165265712
4111,0.170899771
4112,0.1737168
4113,0.1737168
4114,0.17183878
4115,0.169960761
4116,0.168082741
4117,0.169021751
4118,0.170899771
4119,0.1737168
4120,0.176533829
4121,0.195314023
4122,0.225362335
4123,0.236630451
4124,0.214094218
4125,0.175594819
4126,0.151180566
4127,0.143668488
4128,0.13803443
4129,0.135217401
4130,0.13803443
4131,0.143668488
4132,0.151180566
4133,0.160570664
4134,0.167143732
4135,0.17277779
4136,0.175594819
4137,0.175594819
4138,0.1737168
4139,0.17183878
4140,0.170899771
4141,0.170899771
4142,0.17277779
4143,0.175594819
4144,0.179350858
4145,0.195314023
4146,0.224423325
4147,0.236630451
4148,0.215972237
4149,0.177472839
4150,0.153058586
4151,0.144607498
4152,0.13897344
4153,0.13709542
4154,0.13897344
4155,0.149302547
4156,0.156814625
4157,0.166204722
4158,0.1737168
4159,0.179350858
4160,0.184045907
4161,0.185923926
4162,0.185923926
4163,0.185923926
4164,0.185923926
4165,0.185923926
4166,0.187801946
4167,0.189679965
4168,0.191557985
4169,0.20752115
4170,0.234752432
4171,0.245081539
4172,0.221606296
4173,0.182167887
4174,0.157753634
4175,0.149302547
4176,0.143668488
4177,0.141790469
4178,0.143668488
4179,0.149302547
4180,0.157753634
4181,0.166204722
4182,0.1737168
4183,0.180289868
4184,0.184045907
4185,0.186862936
4186,0.186862936
4187,0.186862936
4188,0.186862936
4189,0.187801946
4190,0.188740955
4191,0.190618975
4192,0.192496994
4193,0.209399169
4194,0.237569461
4195,0.246959559
4196,0.223484315
4197,0.184045907
4198,0.160570664
4199,0.152119576
4200,0.146485518
4201,0.144607498
4202,0.147424527
4203,0.153058586
4204,0.160570664
4205,0.169960761
4206,0.177472839
4207,0.184045907
4208,0.187801946
4209,0.189679965
4210,0.190618975
4211,0.189679965
4212,0.189679965
4213,0.190618975
4214,0.192496994
4215,0.194375014
4216,0.196253033
4217,0.210338179
4218,0.237569461
4219,0.248837578
4220,0.226301344
4221,0.186862936
4222,0.162448683
4223,0.154936605
4224,0.149302547
4225,0.146485518
4226,0.148363537
4227,0.153997595
4228,0.161509673
4229,0.170899771
4230,0.178411848
4231,0.184045907
4232,0.187801946
4233,0.189679965
4234,0.190618975
4235,0.189679965
4236,0.189679965
4237,0.189679965
4238,0.190618975
4239,0.192496994
4240,0.194375014
4241,0.209399169
4242,0.237569461
4243,0.246959559
4244,0.223484315
4245,0.184045907
4246,0.159631654
4247,0.151180566
4248,0.145546508
4249,0.143668488
4250,0.145546508
4251,0.150241557
4252,0.158692644
4253,0.167143732
4254,0.174655809
4255,0.180289868
4256,0.184045907
4257,0.185923926
4258,0.185923926
4259,0.185923926
4260,0.184984916
4261,0.185923926
4262,0.186862936
4263,0.188740955
4264,0.190618975
4265,0.20658214
4266,0.234752432
4267,0.24320352
4268,0.219728276
4269,0.180289868
4270,0.155875615
4271,0.148363537
4272,0.142729479
4273,0.140851459
4274,0.13709542
4275,0.142729479
4276,0.151180566
4277,0.159631654
4278,0.167143732
4279,0.17183878
4280,0.174655809
4281,0.174655809
4282,0.17277779
4283,0.170899771
4284,0.169960761
4285,0.169960761
4286,0.17183878
4287,0.174655809
4288,0.178411848
4289,0.194375014
4290,0.224423325
4291,0.236630451
4292,0.215033228
4293,0.176533829
4294,0.152119576
4295,0.144607498
4296,0.13897344
4297,0.13709542
4298,0.13897344
4299,0.144607498
4300,0.153058586
4301,0.161509673
4302,0.169021751
4303,0.1737168
4304,0.176533829
4305,0.176533829
4306,0.175594819
4307,0.17277779
4308,0.17183878
4309,0.17183878
4310,0.1737168
4311,0.176533829
4312,0.180289868
4313,0.196253033
4314,0.226301344
4315,0.238508471
4316,0.216911247
4317,0.178411848
4318,0.153997595
4319,0.145546508
4320,0.139912449
4321,0.13803443
4322,0.139912449
4323,0.150241557
4324,0.157753634
4325,0.167143732
4326,0.174655809
4327,0.180289868
4328,0.184984916
4329,0.186862936
4330,0.186862936
4331,0.186862936
4332,0.186862936
4333,0.186862936
4334,0.188740955
4335,0.190618975
4336,0.191557985
4337,0.20846016
4338,0.236630451
4339,0.246020549
4340,0.222545306
4341,0.183106897
4342,0.158692644
4343,0.150241557
4344,0.144607498
4345,0.142729479
4346,0.145546508
4347,0.150241557
4348,0.158692644
4349,0.167143732
4350,0.175594819
4351,0.181228878
4352,0.185923926
4353,0.187801946
4354,0.187801946
4355,0.187801946
4356,0.187801946
4357,0.187801946
4358,0.189679965
4359,0.191557985
4360,0.193436004
4361,0.20846016
4362,0.235691442
4363,0.246959559
4364,0.224423325
4365,0.184984916
4366,0.161509673
4367,0.153058586
4368,0.148363537
4369,0.146485518
4370,0.148363537
4371,0.153997595
4372,0.161509673
4373,0.170899771
4374,0.178411848
4375,0.184984916
4376,0.188740955
4377,0.190618975
4378,0.191557985
4379,0.190618975
4380,0.190618975
4381,0.191557985
4382,0.193436004
4383,0.195314023
4384,0.197192043
4385,0.211277189
4386,0.238508471
4387,0.249776588
4388,0.227240354
4389,0.187801946
4390,0.163387693
4391,0.154936605
4392,0.150241557
4393,0.147424527
4394,0.149302547
4395,0.154936605
4396,0.162448683
4397,0.17183878
4398,0.179350858
4399,0.184984916
4400,0.188740955
4401,0.190618975
4402,0.190618975
4403,0.190618975
4404,0.189679965
4405,0.190618975
4406,0.191557985
4407,0.193436004
4408,0.194375014
4409,0.211277189
4410,0.238508471
4411,0.247898568
4412,0.224423325
4413,0.184984916
4414,0.160570664
4415,0.152119576
4416,0.146485518
4417,0.144607498
4418,0.146485518
4419,0.151180566
4420,0.158692644
4421,0.167143732
4422,0.175594819
4423,0.181228878
4424,0.184984916
4425,0.186862936
4426,0.186862936
4427,0.186862936
4428,0.185923926
4429,0.186862936
4430,0.187801946
4431,0.189679965
4432,0.190618975
4433,0.20564313
4434,0.233813422
4435,0.24320352
4436,0.220667286
4437,0.181228878
4438,0.156814625
4439,0.149302547
4440,0.143668488
4441,0.140851459
4442,0.13803443
4443,0.143668488
4444,0.152119576
4445,0.160570664
4446,0.168082741
4447,0.17277779
4448,0.175594819
4449,0.175594819
4450,0.1737168
4451,0.17183878
4452,0.169960761
4453,0.169960761
4454,0.17183878
4455,0.175594819
4456,0.178411848
4457,0.194375014
4458,0.224423325
4459,0.236630451
4460,0.215972237
4461,0.177472839
4462,0.153058586
4463,0.144607498
4464,0.13897344
4465,0.13709542
4466,0.13897344
4467,0.145546508
4468,0.153058586
4469,0.161509673
4470,0.169021751
4471,0.174655809
4472,0.176533829
4473,0.177472839
4474,0.175594819
4475,0.1737168
4476,0.17183878
4477,0.17183878
4478,0.1737168
4479,0.176533829
4480,0.180289868
4481,0.198131053
4482,0.228179364
4483,0.239447481
4484,0.217850257
4485,0.178411848
4486,0.153997595
4487,0.146485518
4488,0.140851459
4489,0.13803443
4490,0.140851459
4491,0.151180566
4492,0.158692644
4493,0.167143732
4494,0.174655809
4495,0.181228878
4496,0.184984916
4497,0.186862936
4498,0.187801946
4499,0.186862936
4500,0.186862936
4501,0.186862936
4502,0.188740955
4503,0.190618975
4504,0.192496994
4505,0.20752115
4506,0.235691442
4507,0.245081539
4508,0.222545306
4509,0.183106897
4510,0.158692644
4511,0.151180566
4512,0.145546508
4513,0.143668488
4514,0.145546508
4515,0.151180566
4516,0.159631654
4517,0.168082741
4518,0.175594819
4519,0.182167887
4520,0.185923926
4521,0.187801946
4522,0.188740955
4523,0.187801946
4524,0.187801946
4525,0.188740955
4526,0.190618975
4527,0.192496994
4528,0.194375014
4529,0.20752115
4530,0.235691442
4531,0.246959559
4532,0.225362335
4533,0.185923926
4534,0.161509673
4535,0.153997595
4536,0.148363537
4537,0.146485518
4538,0.148363537
4539,0.153997595
4540,0.162448683
4541,0.170899771
4542,0.178411848
4543,0.184984916
4544,0.188740955
4545,0.191557985
4546,0.191557985
4547,0.191557985
4548,0.190618975
4549,0.191557985
4550,0.193436004
4551,0.195314023
4552,0.197192043
4553,0.212216199
4554,0.24038649
4555,0.250715597
4556,0.227240354
4557,0.187801946
4558,0.163387693
4559,0.155875615
4560,0.150241557
4561,0.148363537
4562,0.150241557
4563,0.155875615
4564,0.163387693
4565,0.17183878
4566,0.179350858
4567,0.185923926
4568,0.189679965
4569,0.191557985
4570,0.191557985
4571,0.190618975
4572,0.190618975
4573,0.190618975
4574,0.191557985
4575,0.193436004
4576,0.195314023
4577,0.210338179
4578,0.238508471
4579,0.247898568
4580,0.225362335
4581,0.184984916
4582,0.160570664
4583,0.153058586
4584,0.146485518
4585,0.144607498
4586,0.146485518
4587,0.151180566
4588,0.159631654
4589,0.168082741
4590,0.175594819
4591,0.181228878
4592,0.184984916
4593,0.186862936
4594,0.186862936
4595,0.185923926
4596,0.185923926
4597,0.185923926
4598,0.186862936
4599,0.188740955
4600,0.190618975
4601,0.203765111
4602,0.231935403
4603,0.24320352
4604,0.220667286
4605,0.181228878
4606,0.156814625
4607,0.149302547
4608,0.143668488
4609,0.141790469
4610,0.13803443
4611,0.143668488
4612,0.152119576
4613,0.160570664
4614,0.168082741
4615,0.17277779
4616,0.175594819
4617,0.175594819
4618,0.1737168
4619,0.17183878
4620,0.169960761
4621,0.169960761
4622,0.17183878
4623,0.175594819
4624,0.178411848
4625,0.196253033
4626,0.225362335
4627,0.237569461
4628,0.215972237
4629,0.177472839
4630,0.153058586
4631,0.145546508
4632,0.13897344
4633,0.13709542
4634,0.139912449
4635,0.145546508
4636,0.153058586
4637,0.161509673
4638,0.169021751
4639,0.174655809
4640,0.176533829
4641,0.176533829
4642,0.175594819
4643,0.17277779
4644,0.17183878
4645,0.17183878
4646,0.1737168
4647,0.176533829
4648,0.180289868
4649,0.198131053
4650,0.228179364
4651,0.239447481
4652,0.216911247
4653,0.178411848
4654,0.153997595
4655,0.146485518
4656,0.140851459
4657,0.13803443
4658,0.139912449
4659,0.151180566
4660,0.158692644
4661,0.167143732
4662,0.174655809
4663,0.181228878
4664,0.184984916
4665,0.186862936
4666,0.186862936
4667,0.186862936
4668,0.185923926
4669,0.186862936
4670,0.188740955
4671,0.190618975
4672,0.191557985
4673,0.20564313
4674,0.233813422
4675,0.244142529
4676,0.222545306
4677,0.183106897
4678,0.158692644
4679,0.151180566
4680,0.145546508
4681,0.143668488
4682,0.145546508
4683,0.151180566
4684,0.158692644
4685,0.168082741
4686,0.175594819
4687,0.182167887
4688,0.185923926
4689,0.187801946
4690,0.187801946
4691,0.187801946
4692,0.187801946
4693,0.188740955
4694,0.189679965
4695,0.191557985
4696,0.193436004
4697,0.20846016
4698,0.236630451
4699,0.246959559
4700,0.225362335
4701,0.185923926
4702,0.161509673
4703,0.153997595
4704,0.148363537
4705,0.146485518
4706,0.148363537
4707,0.153997595
4708,0.161509673
4709,0.170899771
4710,0.178411848
4711,0.184984916
4712,0.188740955
4713,0.190618975
4714,0.191557985
4715,0.190618975
4716,0.190618975
4717,0.191557985
4718,0.192496994
4719,0.194375014
4720,0.196253033
4721,0.213155208
4722,0.24038649
4723,0.250715597
4724,0.227240354
4725,0.187801946
4726,0.163387693
4727,0.155875615
4728,0.150241557
4729,0.147424527
4730,0.150241557
4731,0.154936605
4732,0.163387693
4733,0.17183878
4734,0.179350858
4735,0.184984916
4736,0.188740955
4737,0.190618975
4738,0.190618975
4739,0.190618975
4740,0.189679965
4741,0.190618975
4742,0.191557985
4743,0.193436004
4744,0.194375014
4745,0.20846016
4746,0.236630451
4747,0.246959559
4748,0.224423325
4749,0.184984916
4750,0.160570664
4751,0.152119576
4752,0.146485518
4753,0.144607498
4754,0.145546508
4755,0.151180566
4756,0.158692644
4757,0.167143732
4758,0.174655809
4759,0.181228878
4760,0.184984916
4761,0.185923926
4762,0.186862936
4763,0.185923926
4764,0.184984916
4765,0.185923926
4766,0.186862936
4767,0.188740955
4768,0.190618975
4769,0.204704121
4770,0.231935403
4771,0.24320352
4772,0.220667286
4773,0.181228878
