time,Niger
7/10/2015 16:30,0.160257337
7/10/2015 17:30,0.042681615
7/10/2015 18:30,0.001233127
7/10/2015 19:30,0
7/10/2015 20:30,0
7/10/2015 21:30,0
7/10/2015 22:30,0
7/10/2015 23:30,0
7/11/2015 0:30,0
7/11/2015 1:30,0
7/11/2015 2:30,0
7/11/2015 3:30,0
7/11/2015 4:30,0.000298278
7/11/2015 5:30,0.02692141
7/11/2015 6:30,0.144145201
7/11/2015 7:30,0.347909114
7/11/2015 8:30,0.538263716
7/11/2015 9:30,0.671288075
7/11/2015 10:30,0.780672011
7/11/2015 11:30,0.814813649
7/11/2015 12:30,0.76846026
7/11/2015 13:30,0.669476349
7/11/2015 14:30,0.551185517
7/11/2015 15:30,0.391119615
7/11/2015 16:30,0.183086416
7/11/2015 17:30,0.043439866
7/11/2015 18:30,0.001155283
7/11/2015 19:30,0
7/11/2015 20:30,0
7/11/2015 21:30,0
7/11/2015 22:30,0
7/11/2015 23:30,0
7/12/2015 0:30,0
7/12/2015 1:30,0
7/12/2015 2:30,0
7/12/2015 3:30,0
7/12/2015 4:30,0.000279059
7/12/2015 5:30,0.025626009
7/12/2015 6:30,0.138887848
7/12/2015 7:30,0.347854452
7/12/2015 8:30,0.530026163
7/12/2015 9:30,0.680218058
7/12/2015 10:30,0.792360144
7/12/2015 11:30,0.837399845
7/12/2015 12:30,0.804003879
7/12/2015 13:30,0.700309757
7/12/2015 14:30,0.559649175
7/12/2015 15:30,0.347423281
7/12/2015 16:30,0.166968117
7/12/2015 17:30,0.041156598
7/12/2015 18:30,0.001095666
7/12/2015 19:30,0
7/12/2015 20:30,0
7/12/2015 21:30,0
7/12/2015 22:30,0
7/12/2015 23:30,0
7/13/2015 0:30,0
7/13/2015 1:30,0
7/13/2015 2:30,0
7/13/2015 3:30,0
7/13/2015 4:30,0.000279564
7/13/2015 5:30,0.027194665
7/13/2015 6:30,0.143018961
7/13/2015 7:30,0.341475046
7/13/2015 8:30,0.532339058
7/13/2015 9:30,0.67886727
7/13/2015 10:30,0.760400492
7/13/2015 11:30,0.805268232
7/13/2015 12:30,0.801154986
7/13/2015 13:30,0.71398472
7/13/2015 14:30,0.556138855
7/13/2015 15:30,0.40044737
7/13/2015 16:30,0.195847552
7/13/2015 17:30,0.045544906
7/13/2015 18:30,0.001245873
7/13/2015 19:30,0
7/13/2015 20:30,0
7/13/2015 21:30,0
7/13/2015 22:30,0
7/13/2015 23:30,0
7/14/2015 0:30,0
7/14/2015 1:30,0
7/14/2015 2:30,0
7/14/2015 3:30,0
7/14/2015 4:30,0.000261978
7/14/2015 5:30,0.026256521
7/14/2015 6:30,0.149607101
7/14/2015 7:30,0.363157987
7/14/2015 8:30,0.564142555
7/14/2015 9:30,0.715668269
7/14/2015 10:30,0.807180818
7/14/2015 11:30,0.839707616
7/14/2015 12:30,0.803157544
7/14/2015 13:30,0.710059924
7/14/2015 14:30,0.566546836
7/14/2015 15:30,0.37148719
7/14/2015 16:30,0.167758938
7/14/2015 17:30,0.041123317
7/14/2015 18:30,0.001263134
7/14/2015 19:30,0
7/14/2015 20:30,0
7/14/2015 21:30,0
7/14/2015 22:30,0
7/14/2015 23:30,0
7/15/2015 0:30,0
7/15/2015 1:30,0
7/15/2015 2:30,0
7/15/2015 3:30,0
7/15/2015 4:30,0.000239621
7/15/2015 5:30,0.02563231
7/15/2015 6:30,0.144861984
7/15/2015 7:30,0.356221313
7/15/2015 8:30,0.553609517
7/15/2015 9:30,0.714034657
7/15/2015 10:30,0.810462824
7/15/2015 11:30,0.840738144
7/15/2015 12:30,0.805597986
7/15/2015 13:30,0.702385252
7/15/2015 14:30,0.540212946
7/15/2015 15:30,0.346359369
7/15/2015 16:30,0.166940787
7/15/2015 17:30,0.040333579
7/15/2015 18:30,0.000876462
7/15/2015 19:30,0
7/15/2015 20:30,0
7/15/2015 21:30,0
7/15/2015 22:30,0
7/15/2015 23:30,0
7/16/2015 0:30,0
7/16/2015 1:30,0
7/16/2015 2:30,0
7/16/2015 3:30,0
7/16/2015 4:30,0.00022442
7/16/2015 5:30,0.026182877
7/16/2015 6:30,0.146167369
7/16/2015 7:30,0.36076855
7/16/2015 8:30,0.552455649
7/16/2015 9:30,0.705633258
7/16/2015 10:30,0.798739832
7/16/2015 11:30,0.832179696
7/16/2015 12:30,0.809043992
7/16/2015 13:30,0.703532848
7/16/2015 14:30,0.526841241
7/16/2015 15:30,0.363844221
7/16/2015 16:30,0.161617342
7/16/2015 17:30,0.040160969
7/16/2015 18:30,0.001001537
7/16/2015 19:30,0
7/16/2015 20:30,0
7/16/2015 21:30,0
7/16/2015 22:30,0
7/16/2015 23:30,0
7/17/2015 0:30,0
7/17/2015 1:30,0
7/17/2015 2:30,0
7/17/2015 3:30,0
7/17/2015 4:30,0.000223682
7/17/2015 5:30,0.026238943
7/17/2015 6:30,0.141880116
7/17/2015 7:30,0.360442512
7/17/2015 8:30,0.560286777
7/17/2015 9:30,0.714916179
7/17/2015 10:30,0.805801541
7/17/2015 11:30,0.841126047
7/17/2015 12:30,0.793159061
7/17/2015 13:30,0.682162804
7/17/2015 14:30,0.556517169
7/17/2015 15:30,0.366954844
7/17/2015 16:30,0.186787219
7/17/2015 17:30,0.042820413
7/17/2015 18:30,0.000966719
7/17/2015 19:30,0
7/17/2015 20:30,0
7/17/2015 21:30,0
7/17/2015 22:30,0
7/17/2015 23:30,0
7/18/2015 0:30,0
7/18/2015 1:30,0
7/18/2015 2:30,0
7/18/2015 3:30,0
7/18/2015 4:30,0.000206258
7/18/2015 5:30,0.026611622
7/18/2015 6:30,0.151678577
7/18/2015 7:30,0.370226881
7/18/2015 8:30,0.569777025
7/18/2015 9:30,0.722918303
7/18/2015 10:30,0.815762854
7/18/2015 11:30,0.847309485
7/18/2015 12:30,0.81999744
7/18/2015 13:30,0.733141878
7/18/2015 14:30,0.582627487
7/18/2015 15:30,0.38921273
7/18/2015 16:30,0.198876918
7/18/2015 17:30,0.045022805
7/18/2015 18:30,0.000911409
7/18/2015 19:30,0
7/18/2015 20:30,0
7/18/2015 21:30,0
7/18/2015 22:30,0
7/18/2015 23:30,0
7/19/2015 0:30,0
7/19/2015 1:30,0
7/19/2015 2:30,0
7/19/2015 3:30,0
7/19/2015 4:30,0.000165082
7/19/2015 5:30,0.024037493
7/19/2015 6:30,0.134464269
7/19/2015 7:30,0.340038031
7/19/2015 8:30,0.533711317
7/19/2015 9:30,0.667877975
7/19/2015 10:30,0.75869803
7/19/2015 11:30,0.814811816
7/19/2015 12:30,0.723361625
7/19/2015 13:30,0.591666431
7/19/2015 14:30,0.439307869
7/19/2015 15:30,0.307273069
7/19/2015 16:30,0.151766504
7/19/2015 17:30,0.038361962
7/19/2015 18:30,0.000892284
7/19/2015 19:30,0
7/19/2015 20:30,0
7/19/2015 21:30,0
7/19/2015 22:30,0
7/19/2015 23:30,0
7/20/2015 0:30,0
7/20/2015 1:30,0
7/20/2015 2:30,0
7/20/2015 3:30,0
7/20/2015 4:30,0.000155781
7/20/2015 5:30,0.023165338
7/20/2015 6:30,0.125190002
7/20/2015 7:30,0.300971946
7/20/2015 8:30,0.479207747
7/20/2015 9:30,0.601811224
7/20/2015 10:30,0.659604563
7/20/2015 11:30,0.676244497
7/20/2015 12:30,0.668925438
7/20/2015 13:30,0.598791602
7/20/2015 14:30,0.425173434
7/20/2015 15:30,0.33248429
7/20/2015 16:30,0.150840737
7/20/2015 17:30,0.038619354
7/20/2015 18:30,0.001026318
7/20/2015 19:30,0
7/20/2015 20:30,0
7/20/2015 21:30,0
7/20/2015 22:30,0
7/20/2015 23:30,0
7/21/2015 0:30,0
7/21/2015 1:30,0
7/21/2015 2:30,0
7/21/2015 3:30,0
7/21/2015 4:30,0.000135164
7/21/2015 5:30,0.022729672
7/21/2015 6:30,0.131238453
7/21/2015 7:30,0.284756396
7/21/2015 8:30,0.416027486
7/21/2015 9:30,0.520736094
7/21/2015 10:30,0.570259142
7/21/2015 11:30,0.601931606
7/21/2015 12:30,0.600668157
7/21/2015 13:30,0.592439391
7/21/2015 14:30,0.49773086
7/21/2015 15:30,0.363089005
7/21/2015 16:30,0.187463759
7/21/2015 17:30,0.042893984
7/21/2015 18:30,0.000963254
7/21/2015 19:30,0
7/21/2015 20:30,0
7/21/2015 21:30,0
7/21/2015 22:30,0
7/21/2015 23:30,0
7/22/2015 0:30,0
7/22/2015 1:30,0
7/22/2015 2:30,0
7/22/2015 3:30,0
7/22/2015 4:30,0.000140744
7/22/2015 5:30,0.023286171
7/22/2015 6:30,0.136403214
7/22/2015 7:30,0.341892522
7/22/2015 8:30,0.545765525
7/22/2015 9:30,0.702499874
7/22/2015 10:30,0.805093699
7/22/2015 11:30,0.832981553
7/22/2015 12:30,0.802099644
7/22/2015 13:30,0.721449292
7/22/2015 14:30,0.575702476
7/22/2015 15:30,0.390546822
7/22/2015 16:30,0.195443054
7/22/2015 17:30,0.043428157
7/22/2015 18:30,0.000943769
7/22/2015 19:30,0
7/22/2015 20:30,0
7/22/2015 21:30,0
7/22/2015 22:30,0
7/22/2015 23:30,0
7/23/2015 0:30,0
7/23/2015 1:30,0
7/23/2015 2:30,0
7/23/2015 3:30,0
7/23/2015 4:30,0.00011728
7/23/2015 5:30,0.023305436
7/23/2015 6:30,0.141169258
7/23/2015 7:30,0.331093717
7/23/2015 8:30,0.515022252
7/23/2015 9:30,0.660586846
7/23/2015 10:30,0.725952624
7/23/2015 11:30,0.745406975
7/23/2015 12:30,0.725609865
7/23/2015 13:30,0.660754767
7/23/2015 14:30,0.511655955
7/23/2015 15:30,0.337171674
7/23/2015 16:30,0.168438468
7/23/2015 17:30,0.042428193
7/23/2015 18:30,0.000632376
7/23/2015 19:30,0
7/23/2015 20:30,0
7/23/2015 21:30,0
7/23/2015 22:30,0
7/23/2015 23:30,0
7/24/2015 0:30,0
7/24/2015 1:30,0
7/24/2015 2:30,0
7/24/2015 3:30,0
7/24/2015 4:30,0.00012817
7/24/2015 5:30,0.024028588
7/24/2015 6:30,0.141850507
7/24/2015 7:30,0.350281903
7/24/2015 8:30,0.545332963
7/24/2015 9:30,0.660456982
7/24/2015 10:30,0.753302937
7/24/2015 11:30,0.76422664
7/24/2015 12:30,0.753996644
7/24/2015 13:30,0.689121448
7/24/2015 14:30,0.506259623
7/24/2015 15:30,0.353606726
7/24/2015 16:30,0.177161501
7/24/2015 17:30,0.040566247
7/24/2015 18:30,0.000645985
7/24/2015 19:30,0
7/24/2015 20:30,0
7/24/2015 21:30,0
7/24/2015 22:30,0
7/24/2015 23:30,0
7/25/2015 0:30,0
7/25/2015 1:30,0
7/25/2015 2:30,0
7/25/2015 3:30,0
7/25/2015 4:30,8.84E-05
7/25/2015 5:30,0.022281945
7/25/2015 6:30,0.14017448
7/25/2015 7:30,0.345071011
7/25/2015 8:30,0.543893236
7/25/2015 9:30,0.71146829
7/25/2015 10:30,0.798473347
7/25/2015 11:30,0.837658185
7/25/2015 12:30,0.798747688
7/25/2015 13:30,0.713681208
7/25/2015 14:30,0.571310251
7/25/2015 15:30,0.370586521
7/25/2015 16:30,0.17630148
7/25/2015 17:30,0.034477136
7/25/2015 18:30,0.000804044
7/25/2015 19:30,0
7/25/2015 20:30,0
7/25/2015 21:30,0
7/25/2015 22:30,0
7/25/2015 23:30,0
7/26/2015 0:30,0
7/26/2015 1:30,0
7/26/2015 2:30,0
7/26/2015 3:30,0
7/26/2015 4:30,9.74E-05
7/26/2015 5:30,0.022547861
7/26/2015 6:30,0.128504209
7/26/2015 7:30,0.32505044
7/26/2015 8:30,0.512607853
7/26/2015 9:30,0.643588331
7/26/2015 10:30,0.740232973
7/26/2015 11:30,0.79605018
7/26/2015 12:30,0.749172956
7/26/2015 13:30,0.681640352
7/26/2015 14:30,0.569907903
7/26/2015 15:30,0.364249179
7/26/2015 16:30,0.18327637
7/26/2015 17:30,0.039394325
7/26/2015 18:30,0.000825003
7/26/2015 19:30,0
7/26/2015 20:30,0
7/26/2015 21:30,0
7/26/2015 22:30,0
7/26/2015 23:30,0
7/27/2015 0:30,0
7/27/2015 1:30,0
7/27/2015 2:30,0
7/27/2015 3:30,0
7/27/2015 4:30,8.32E-05
7/27/2015 5:30,0.0213194
7/27/2015 6:30,0.125496897
7/27/2015 7:30,0.300088393
7/27/2015 8:30,0.449804558
7/27/2015 9:30,0.559030574
7/27/2015 10:30,0.645753437
7/27/2015 11:30,0.659547837
7/27/2015 12:30,0.62766266
7/27/2015 13:30,0.571662542
7/27/2015 14:30,0.450538787
7/27/2015 15:30,0.31785459
7/27/2015 16:30,0.140188953
7/27/2015 17:30,0.036681095
7/27/2015 18:30,0.000684499
7/27/2015 19:30,0
7/27/2015 20:30,0
7/27/2015 21:30,0
7/27/2015 22:30,0
7/27/2015 23:30,0
7/28/2015 0:30,0
7/28/2015 1:30,0
7/28/2015 2:30,0
7/28/2015 3:30,0
7/28/2015 4:30,8.85E-05
7/28/2015 5:30,0.022442294
7/28/2015 6:30,0.141584969
7/28/2015 7:30,0.334686943
7/28/2015 8:30,0.509477529
7/28/2015 9:30,0.681591837
7/28/2015 10:30,0.723593771
7/28/2015 11:30,0.806477378
7/28/2015 12:30,0.776940588
7/28/2015 13:30,0.705900522
7/28/2015 14:30,0.542784746
7/28/2015 15:30,0.387959895
7/28/2015 16:30,0.179511461
7/28/2015 17:30,0.041200505
7/28/2015 18:30,0.00085736
7/28/2015 19:30,0
7/28/2015 20:30,0
7/28/2015 21:30,0
7/28/2015 22:30,0
7/28/2015 23:30,0
7/29/2015 0:30,0
7/29/2015 1:30,0
7/29/2015 2:30,0
7/29/2015 3:30,0
7/29/2015 4:30,8.08E-05
7/29/2015 5:30,0.022516069
7/29/2015 6:30,0.135752623
7/29/2015 7:30,0.330487019
7/29/2015 8:30,0.510264002
7/29/2015 9:30,0.649424983
7/29/2015 10:30,0.761091995
7/29/2015 11:30,0.79101742
7/29/2015 12:30,0.761882023
7/29/2015 13:30,0.704493125
7/29/2015 14:30,0.572026614
7/29/2015 15:30,0.399005223
7/29/2015 16:30,0.18846261
7/29/2015 17:30,0.039328795
7/29/2015 18:30,0.00064168
7/29/2015 19:30,0
7/29/2015 20:30,0
7/29/2015 21:30,0
7/29/2015 22:30,0
7/29/2015 23:30,0
7/30/2015 0:30,0
7/30/2015 1:30,0
7/30/2015 2:30,0
7/30/2015 3:30,0
7/30/2015 4:30,7.83E-05
7/30/2015 5:30,0.022869172
7/30/2015 6:30,0.13833601
7/30/2015 7:30,0.340311391
7/30/2015 8:30,0.523740438
7/30/2015 9:30,0.680832627
7/30/2015 10:30,0.770068013
7/30/2015 11:30,0.787902316
7/30/2015 12:30,0.767397631
7/30/2015 13:30,0.686033656
7/30/2015 14:30,0.56590956
7/30/2015 15:30,0.387346081
7/30/2015 16:30,0.184053368
7/30/2015 17:30,0.040471316
7/30/2015 18:30,0.000633555
7/30/2015 19:30,0
7/30/2015 20:30,0
7/30/2015 21:30,0
7/30/2015 22:30,0
7/30/2015 23:30,0
7/31/2015 0:30,0
7/31/2015 1:30,0
7/31/2015 2:30,0
7/31/2015 3:30,0
7/31/2015 4:30,7.02E-05
7/31/2015 5:30,0.022113655
7/31/2015 6:30,0.142641078
7/31/2015 7:30,0.353210603
7/31/2015 8:30,0.563525532
7/31/2015 9:30,0.727099071
7/31/2015 10:30,0.814452082
7/31/2015 11:30,0.854002664
7/31/2015 12:30,0.816935961
7/31/2015 13:30,0.731530205
7/31/2015 14:30,0.59094915
7/31/2015 15:30,0.37234082
7/31/2015 16:30,0.172002944
7/31/2015 17:30,0.033952047
7/31/2015 18:30,0.00063216
7/31/2015 19:30,0
7/31/2015 20:30,0
7/31/2015 21:30,0
7/31/2015 22:30,0
7/31/2015 23:30,0
8/1/2015 0:30,0
8/1/2015 1:30,0
8/1/2015 2:30,0
8/1/2015 3:30,0
8/1/2015 4:30,0
8/1/2015 5:30,0.021834593
8/1/2015 6:30,0.138464614
8/1/2015 7:30,0.344253689
8/1/2015 8:30,0.562820204
8/1/2015 9:30,0.69442472
8/1/2015 10:30,0.770038532
8/1/2015 11:30,0.798358885
8/1/2015 12:30,0.77075111
8/1/2015 13:30,0.675261768
8/1/2015 14:30,0.566259561
8/1/2015 15:30,0.361596128
8/1/2015 16:30,0.169732983
8/1/2015 17:30,0.034733114
8/1/2015 18:30,0.000581893
8/1/2015 19:30,0
8/1/2015 20:30,0
8/1/2015 21:30,0
8/1/2015 22:30,0
8/1/2015 23:30,0
8/2/2015 0:30,0
8/2/2015 1:30,0
8/2/2015 2:30,0
8/2/2015 3:30,0
8/2/2015 4:30,0
8/2/2015 5:30,0.020182158
8/2/2015 6:30,0.108542024
8/2/2015 7:30,0.241618047
8/2/2015 8:30,0.375240994
8/2/2015 9:30,0.513364823
8/2/2015 10:30,0.590422909
8/2/2015 11:30,0.634267378
8/2/2015 12:30,0.657853633
8/2/2015 13:30,0.590537597
8/2/2015 14:30,0.50420985
8/2/2015 15:30,0.337464963
8/2/2015 16:30,0.160065482
8/2/2015 17:30,0.035716815
8/2/2015 18:30,0.000646374
8/2/2015 19:30,0
8/2/2015 20:30,0
8/2/2015 21:30,0
8/2/2015 22:30,0
8/2/2015 23:30,0
8/3/2015 0:30,0
8/3/2015 1:30,0
8/3/2015 2:30,0
8/3/2015 3:30,0
8/3/2015 4:30,0
8/3/2015 5:30,0.019365289
8/3/2015 6:30,0.113853955
8/3/2015 7:30,0.278488937
8/3/2015 8:30,0.454515193
8/3/2015 9:30,0.520234811
8/3/2015 10:30,0.604681312
8/3/2015 11:30,0.710635874
8/3/2015 12:30,0.746401577
8/3/2015 13:30,0.667423867
8/3/2015 14:30,0.497854356
8/3/2015 15:30,0.327353618
8/3/2015 16:30,0.150356848
8/3/2015 17:30,0.0352931
8/3/2015 18:30,0.000382844
8/3/2015 19:30,0
8/3/2015 20:30,0
8/3/2015 21:30,0
8/3/2015 22:30,0
8/3/2015 23:30,0
8/4/2015 0:30,0
8/4/2015 1:30,0
8/4/2015 2:30,0
8/4/2015 3:30,0
8/4/2015 4:30,0
8/4/2015 5:30,0.019924565
8/4/2015 6:30,0.13087283
8/4/2015 7:30,0.288134549
8/4/2015 8:30,0.484015822
8/4/2015 9:30,0.606998745
8/4/2015 10:30,0.688053037
8/4/2015 11:30,0.676041291
8/4/2015 12:30,0.615564178
8/4/2015 13:30,0.559451654
8/4/2015 14:30,0.480643039
8/4/2015 15:30,0.347731835
8/4/2015 16:30,0.161896439
8/4/2015 17:30,0.034253822
8/4/2015 18:30,0.000294642
8/4/2015 19:30,0
8/4/2015 20:30,0
8/4/2015 21:30,0
8/4/2015 22:30,0
8/4/2015 23:30,0
8/5/2015 0:30,0
8/5/2015 1:30,0
8/5/2015 2:30,0
8/5/2015 3:30,0
8/5/2015 4:30,0
8/5/2015 5:30,0.021352494
8/5/2015 6:30,0.13910106
8/5/2015 7:30,0.326817661
8/5/2015 8:30,0.546383381
8/5/2015 9:30,0.69750801
8/5/2015 10:30,0.753981728
8/5/2015 11:30,0.780180301
8/5/2015 12:30,0.641782412
8/5/2015 13:30,0.595946974
8/5/2015 14:30,0.495074085
8/5/2015 15:30,0.288106448
8/5/2015 16:30,0.126616752
8/5/2015 17:30,0.027083467
8/5/2015 18:30,0.000268206
8/5/2015 19:30,0
8/5/2015 20:30,0
8/5/2015 21:30,0
8/5/2015 22:30,0
8/5/2015 23:30,0
8/6/2015 0:30,0
8/6/2015 1:30,0
8/6/2015 2:30,0
8/6/2015 3:30,0
8/6/2015 4:30,0
8/6/2015 5:30,0.02079517
8/6/2015 6:30,0.12990525
8/6/2015 7:30,0.320925024
8/6/2015 8:30,0.514080221
8/6/2015 9:30,0.684843116
8/6/2015 10:30,0.729012206
8/6/2015 11:30,0.80376308
8/6/2015 12:30,0.706925847
8/6/2015 13:30,0.592893961
8/6/2015 14:30,0.475338087
8/6/2015 15:30,0.338284652
8/6/2015 16:30,0.158396731
8/6/2015 17:30,0.031918282
8/6/2015 18:30,0.00038429
8/6/2015 19:30,0
8/6/2015 20:30,0
8/6/2015 21:30,0
8/6/2015 22:30,0
8/6/2015 23:30,0
8/7/2015 0:30,0
8/7/2015 1:30,0
8/7/2015 2:30,0
8/7/2015 3:30,0
8/7/2015 4:30,0
8/7/2015 5:30,0.020191066
8/7/2015 6:30,0.139102808
8/7/2015 7:30,0.336432581
8/7/2015 8:30,0.502790911
8/7/2015 9:30,0.655765156
8/7/2015 10:30,0.72989838
8/7/2015 11:30,0.794314882
8/7/2015 12:30,0.74779654
8/7/2015 13:30,0.691084383
8/7/2015 14:30,0.524344582
8/7/2015 15:30,0.351008113
8/7/2015 16:30,0.14699876
8/7/2015 17:30,0.030672415
8/7/2015 18:30,0.000408645
8/7/2015 19:30,0
8/7/2015 20:30,0
8/7/2015 21:30,0
8/7/2015 22:30,0
8/7/2015 23:30,0
8/8/2015 0:30,0
8/8/2015 1:30,0
8/8/2015 2:30,0
8/8/2015 3:30,0
8/8/2015 4:30,0
8/8/2015 5:30,0.021341307
8/8/2015 6:30,0.144871911
8/8/2015 7:30,0.365159937
8/8/2015 8:30,0.568722052
8/8/2015 9:30,0.697608971
8/8/2015 10:30,0.796924684
8/8/2015 11:30,0.838025594
8/8/2015 12:30,0.763893247
8/8/2015 13:30,0.695338453
8/8/2015 14:30,0.54857321
8/8/2015 15:30,0.344415642
8/8/2015 16:30,0.174015285
8/8/2015 17:30,0.035460281
8/8/2015 18:30,0.000400726
8/8/2015 19:30,0
8/8/2015 20:30,0
8/8/2015 21:30,0
8/8/2015 22:30,0
8/8/2015 23:30,0
8/9/2015 0:30,0
8/9/2015 1:30,0
8/9/2015 2:30,0
8/9/2015 3:30,0
8/9/2015 4:30,0
8/9/2015 5:30,0.020408152
8/9/2015 6:30,0.126785161
8/9/2015 7:30,0.318743108
8/9/2015 8:30,0.500646611
8/9/2015 9:30,0.657576424
8/9/2015 10:30,0.748570408
8/9/2015 11:30,0.73535637
8/9/2015 12:30,0.696251946
8/9/2015 13:30,0.565723355
8/9/2015 14:30,0.441425263
8/9/2015 15:30,0.263392755
8/9/2015 16:30,0.118077497
8/9/2015 17:30,0.023881218
8/9/2015 18:30,0.00030377
8/9/2015 19:30,0
8/9/2015 20:30,0
8/9/2015 21:30,0
8/9/2015 22:30,0
8/9/2015 23:30,0
8/10/2015 0:30,0
8/10/2015 1:30,0
8/10/2015 2:30,0
8/10/2015 3:30,0
8/10/2015 4:30,0
8/10/2015 5:30,0.020524639
8/10/2015 6:30,0.139351625
8/10/2015 7:30,0.34196293
8/10/2015 8:30,0.525082609
8/10/2015 9:30,0.682234355
8/10/2015 10:30,0.766339869
8/10/2015 11:30,0.784177011
8/10/2015 12:30,0.746491046
8/10/2015 13:30,0.604024154
8/10/2015 14:30,0.478133617
8/10/2015 15:30,0.316721534
8/10/2015 16:30,0.152839509
8/10/2015 17:30,0.03127234
8/10/2015 18:30,0.000305902
8/10/2015 19:30,0
8/10/2015 20:30,0
8/10/2015 21:30,0
8/10/2015 22:30,0
8/10/2015 23:30,0
8/11/2015 0:30,0
8/11/2015 1:30,0
8/11/2015 2:30,0
8/11/2015 3:30,0
8/11/2015 4:30,0
8/11/2015 5:30,0.021888463
8/11/2015 6:30,0.142533189
8/11/2015 7:30,0.35698626
8/11/2015 8:30,0.554234307
8/11/2015 9:30,0.717064981
8/11/2015 10:30,0.804964633
8/11/2015 11:30,0.822480161
8/11/2015 12:30,0.788932298
8/11/2015 13:30,0.675853494
8/11/2015 14:30,0.52266382
8/11/2015 15:30,0.340207752
8/11/2015 16:30,0.167271125
8/11/2015 17:30,0.036335921
8/11/2015 18:30,0.000323431
8/11/2015 19:30,0
8/11/2015 20:30,0
8/11/2015 21:30,0
8/11/2015 22:30,0
8/11/2015 23:30,0
8/12/2015 0:30,0
8/12/2015 1:30,0
8/12/2015 2:30,0
8/12/2015 3:30,0
8/12/2015 4:30,0
8/12/2015 5:30,0.019866634
8/12/2015 6:30,0.132502777
8/12/2015 7:30,0.327288011
8/12/2015 8:30,0.539310802
8/12/2015 9:30,0.707417722
8/12/2015 10:30,0.800934248
8/12/2015 11:30,0.832127466
8/12/2015 12:30,0.791225949
8/12/2015 13:30,0.67993825
8/12/2015 14:30,0.537437018
8/12/2015 15:30,0.331379794
8/12/2015 16:30,0.148111701
8/12/2015 17:30,0.027840157
8/12/2015 18:30,0.000268328
8/12/2015 19:30,0
8/12/2015 20:30,0
8/12/2015 21:30,0
8/12/2015 22:30,0
8/12/2015 23:30,0
8/13/2015 0:30,0
8/13/2015 1:30,0
8/13/2015 2:30,0
8/13/2015 3:30,0
8/13/2015 4:30,0
8/13/2015 5:30,0.021460969
8/13/2015 6:30,0.148361703
8/13/2015 7:30,0.365461211
8/13/2015 8:30,0.572198385
8/13/2015 9:30,0.726727293
8/13/2015 10:30,0.801091974
8/13/2015 11:30,0.813331113
8/13/2015 12:30,0.74360974
8/13/2015 13:30,0.65274616
8/13/2015 14:30,0.520337077
8/13/2015 15:30,0.345828807
8/13/2015 16:30,0.154107696
8/13/2015 17:30,0.034730295
8/13/2015 18:30,0.000269151
8/13/2015 19:30,0
8/13/2015 20:30,0
8/13/2015 21:30,0
8/13/2015 22:30,0
8/13/2015 23:30,0
8/14/2015 0:30,0
8/14/2015 1:30,0
8/14/2015 2:30,0
8/14/2015 3:30,0
8/14/2015 4:30,0
8/14/2015 5:30,0.021716474
8/14/2015 6:30,0.129008158
8/14/2015 7:30,0.313798908
8/14/2015 8:30,0.50758371
8/14/2015 9:30,0.604358114
8/14/2015 10:30,0.754491384
8/14/2015 11:30,0.809352261
8/14/2015 12:30,0.795872554
8/14/2015 13:30,0.693041857
8/14/2015 14:30,0.569859194
8/14/2015 15:30,0.381508119
8/14/2015 16:30,0.181205884
8/14/2015 17:30,0.037835976
8/14/2015 18:30,0.00027465
8/14/2015 19:30,0
8/14/2015 20:30,0
8/14/2015 21:30,0
8/14/2015 22:30,0
8/14/2015 23:30,0
8/15/2015 0:30,0
8/15/2015 1:30,0
8/15/2015 2:30,0
8/15/2015 3:30,0
8/15/2015 4:30,0
8/15/2015 5:30,0.02028022
8/15/2015 6:30,0.136532262
8/15/2015 7:30,0.302493237
8/15/2015 8:30,0.441722985
8/15/2015 9:30,0.497114226
8/15/2015 10:30,0.581610975
8/15/2015 11:30,0.614687219
8/15/2015 12:30,0.581376527
8/15/2015 13:30,0.52945357
8/15/2015 14:30,0.397838027
8/15/2015 15:30,0.285180446
8/15/2015 16:30,0.130906547
8/15/2015 17:30,0.030743691
8/15/2015 18:30,0.000180941
8/15/2015 19:30,0
8/15/2015 20:30,0
8/15/2015 21:30,0
8/15/2015 22:30,0
8/15/2015 23:30,0
8/16/2015 0:30,0
8/16/2015 1:30,0
8/16/2015 2:30,0
8/16/2015 3:30,0
8/16/2015 4:30,0
8/16/2015 5:30,0.019246412
8/16/2015 6:30,0.140465483
8/16/2015 7:30,0.361480162
8/16/2015 8:30,0.561536279
8/16/2015 9:30,0.714226031
8/16/2015 10:30,0.808553312
8/16/2015 11:30,0.840161446
8/16/2015 12:30,0.779868057
8/16/2015 13:30,0.710254687
8/16/2015 14:30,0.520730188
8/16/2015 15:30,0.379004189
8/16/2015 16:30,0.177059361
8/16/2015 17:30,0.031858144
8/16/2015 18:30,0.000179874
8/16/2015 19:30,0
8/16/2015 20:30,0
8/16/2015 21:30,0
8/16/2015 22:30,0
8/16/2015 23:30,0
8/17/2015 0:30,0
8/17/2015 1:30,0
8/17/2015 2:30,0
8/17/2015 3:30,0
8/17/2015 4:30,0
8/17/2015 5:30,0.020139843
8/17/2015 6:30,0.116444967
8/17/2015 7:30,0.276226608
8/17/2015 8:30,0.465920883
8/17/2015 9:30,0.599925087
8/17/2015 10:30,0.694121716
