time,NER.1_1,NER.2_1,NER.3_1,NER.4_1,NER.5_1,NER.6_1,NER.7_1,NER.8_1
2015-08-23 09:30:00,0.8075590624898275,0.7867428632702186,0.7440947379573924,0.7657538016509629,0.5388263474968574,0.7723639313742378,0.5947848675276026,0.8025822113064135
2015-08-23 10:30:00,0.8851475199006771,0.8617361565004296,0.8478796760722632,0.8735628430488,0.7449439668167429,0.8714995139609037,0.7853631745917556,0.8738389226946199
2015-08-23 11:30:00,0.9085482059244393,0.8714875773149168,0.898800308209219,0.9096831169926526,0.8710996983044673,0.9103387125149657,0.9014189984452499,0.8887090554989386
2015-08-23 12:30:00,0.8065636007456747,0.819110066674646,0.8722954648948558,0.8739511901979929,0.862060769104433,0.8824206631666902,0.8951594316981644,0.8406485750567988
2015-08-23 13:30:00,0.7147642359325462,0.6957471161684666,0.7476905928331326,0.7825579883486057,0.8011455851593688,0.7879597972986803,0.8185014129178451,0.6473871577881751
2015-08-23 14:30:00,0.5690989253758011,0.5131134791064592,0.607610587049798,0.6187460882507793,0.6560014295749085,0.6195738190913185,0.6838225304806714,0.4551982052938141
2015-08-23 15:30:00,0.36647715980682927,0.26711060374722584,0.3534322504023214,0.4025075944103227,0.4387016987785957,0.4376113685789787,0.4127162795502546,0.2939734140770324
2015-08-23 16:30:00,0.13732218561330894,0.09222102244802806,0.17017213133770484,0.17252996007048266,0.23400423862512376,0.20009858810835132,0.251656921912821,0.12176068074589629
2015-08-23 17:30:00,0.01631325381172688,0.005538226093840506,0.041630786003501535,0.02565818993274912,0.05668224656785393,0.03614576311204678,0.054155825380723034,0.01483375364100315
2015-08-23 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-23 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 05:30:00,0.03816770269127296,0.05006000747747445,0.006103680361259094,0.018655754873028296,0.003082557634754395,0.011784602058339137,0.003505014234500998,0.028938942175892837
2015-08-24 06:30:00,0.21143674554226302,0.20742933199340585,0.10939191075501244,0.12741225815588214,0.08827218018552206,0.123309225047941,0.0927863884772231,0.16538035881113644
2015-08-24 07:30:00,0.4272854374049744,0.40200607184394355,0.33881449545740827,0.2530630851408123,0.308243928911164,0.3230083984018556,0.3153906842949983,0.2892527204833731
2015-08-24 08:30:00,0.6292514400503803,0.5942643858091831,0.5664089073798765,0.40455942456260846,0.536267369304898,0.5665408087844459,0.548244406159323,0.4587686448086099
2015-08-24 09:30:00,0.733610851349583,0.7444976713008669,0.7333415765546222,0.438547924722217,0.7145329803525811,0.7497918355934218,0.7316592514904109,0.6882482305889692
2015-08-24 10:30:00,0.8466481960299923,0.8275847646275118,0.8202408345201794,0.5154245484755277,0.8364022251916506,0.8690382390939502,0.8378363460548655,0.8208285188368979
2015-08-24 11:30:00,0.8642201692506819,0.7821826693972161,0.819300384858962,0.6163594785577049,0.8813810946955593,0.9095941549374711,0.8724388660301978,0.8151547412908463
2015-08-24 12:30:00,0.8379413269088933,0.7929623165832816,0.7659277619000495,0.5804609888391088,0.8762700056433393,0.8811864199155164,0.8837722291103904,0.7709666084359429
2015-08-24 13:30:00,0.739945661597313,0.68229445406517,0.6368917736520621,0.6872773614188911,0.7858431285073014,0.7431904793788287,0.7583570836587393,0.5293505377274503
2015-08-24 14:30:00,0.5702428081535977,0.5009796221623812,0.517263089583562,0.6090358137483941,0.6237577377851324,0.5659346451884145,0.645073208569133,0.3644971698779757
2015-08-24 15:30:00,0.36634333200644437,0.27084744485735995,0.33535889903327326,0.3910296459593053,0.44376157547208017,0.3800803748702814,0.43834601354163266,0.28145029625981566
2015-08-24 16:30:00,0.1375945001342746,0.0877865268496485,0.1632904944089563,0.1574090136869263,0.2090656539915111,0.13867821317465495,0.20048565962803258,0.10934295085379711
2015-08-24 17:30:00,0.01589657814618631,0.00465394637704246,0.04521021382784521,0.01996122993643274,0.04981584618251096,0.029232552270575918,0.052607351484885004,0.008796100810906255
2015-08-24 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-24 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 05:30:00,0.03882683963280629,0.05168997987113827,0.005097359282916546,0.016125865469137145,0.002080649720592669,0.011497904912990919,0.0026144440320747934,0.020224241059728386
2015-08-25 06:30:00,0.21663133116799085,0.2353510096343358,0.09556203755882527,0.11600882898688535,0.07052577353629319,0.12852905638683332,0.055085233823393184,0.09642666602708946
2015-08-25 07:30:00,0.45218057532450123,0.4662220856118074,0.2977133656633239,0.27274626909184874,0.3011408740879868,0.33335540533690083,0.21959360998482472,0.24948535896860222
2015-08-25 08:30:00,0.6583847328696871,0.651087182118967,0.5350371235784976,0.5299623277774934,0.5276973481345693,0.5148138758121334,0.40669364992471796,0.517127176039132
2015-08-25 09:30:00,0.803163446468835,0.7911454827028093,0.6577430085856875,0.5176494946955615,0.6518178606920457,0.7438107771958652,0.56273595759324,0.7631481753489001
2015-08-25 10:30:00,0.8757979854845344,0.8569125445052689,0.7011383327815236,0.489635027404731,0.7312682217938965,0.8387586472058896,0.756318975252817,0.8383580304766362
2015-08-25 11:30:00,0.8902006486409544,0.823669488826361,0.695585762755209,0.48674947351433506,0.7782188993373435,0.8714087028305874,0.8651125497335045,0.8490184771128341
2015-08-25 12:30:00,0.8448722703298183,0.7803712176818264,0.6705067568190636,0.5547597082984635,0.7164400848697378,0.8164740721882332,0.8296126090283092,0.7663913949144612
2015-08-25 13:30:00,0.7121702845203702,0.6625274879561254,0.6338903446840952,0.6544871812430957,0.6750879219153237,0.7769438997169211,0.7657547952424598,0.6131739771812169
2015-08-25 14:30:00,0.5239746356748614,0.501079596181108,0.41688942540240714,0.5190118732541281,0.578767256940184,0.5484867770120282,0.5815817737558496,0.3313288184608969
2015-08-25 15:30:00,0.3252786273006561,0.28912320794121,0.15718804143343387,0.32916466869762434,0.3732989465286744,0.2553150993871166,0.37505286633531454,0.2677568052847627
2015-08-25 16:30:00,0.12637868809545102,0.0820599956248261,0.04962325444371286,0.12431197163920892,0.16682694142911447,0.05046271747309711,0.1354332900652811,0.1299879229747596
2015-08-25 17:30:00,0.013469801481242199,0.0037605122077449707,0.007122169385439956,0.017162623911980136,0.02608599018220693,0.011295997389377394,0.023188325717810595,0.013610449546235638
2015-08-25 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-25 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26 00:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26 02:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26 03:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26 04:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-08-26 05:30:00,0.03852204186302617,0.049953005461575876,0.0021439245180788725,0.019343536953643086,0.0009490221902537879,0.011562057222775004,0.0012638509388001682,0.03201551496595668
2015-08-26 06:30:00,0.21180976080116112,0.21134408318273026,0.03259806331742436,0.16516361842859884,0.00915767551467951,0.12825472682813988,0.03229383862799708,0.1807671981442726
2015-08-26 07:30:00,0.4322225462143411,0.45381900576387496,0.11471481234464478,0.39856529715748457,0.04339541558468058,0.37647092620228656,0.0423464328112471,0.40728709795701384
